materials;participant;is_test_trial;item;condition;position;question order;rating1;content;region_Morava;age_under_27;reading_time_over_60_minutes;negexp;construction
AcceptContextTask;11;no;6;ZBott;47;1;1;"*Kontext*: Na tuhle atrakci můžou šestileté děti v doprovodu rodičů, osmileté (pokud mají víc jak 130 cm) a desetileté bez jakýchkoliv podmínek.

*Věta*: Na tu atrakci nemůžeš, protože protože ti není žádných 6 let.";FALSE;FALSE;FALSE;zadny;bottom
AcceptContextTask;11;no;7;ZTop;45;1;1;"*Kontext*: Hudební festivaly na tomhle bývalém letišti trvají 3 dny, někdy 5 dnů, ale maximum je týden.

*Věta*: Poslední festival na bývalém letišti netrval žádný týden.";FALSE;FALSE;FALSE;zadny;top
AcceptContextTask;11;no;8;ABott;62;1;3;"*Kontext*: Tenhle lék pomáhá od bolesti a v závislosti na mnoha faktorech úleva trvá 4 hodiny, někdy 8 hodin a maximální doložená účinnost je 12 hodin.

*Věta*: Ten lék mi včera neulevil od bolesti ani na 3 hodiny.";FALSE;FALSE;FALSE;ani;bottom
AcceptContextTask;11;no;9;ATop;53;1;7;"*Kontext*: Na přezutí pneumatik v pneuservisu si počkáte hodinu, někdy dvě hodiny a při velkém návalu i půl dne.

*Věta*: Včerejší přezutí pneumatik v pneuservisu netrvalo ani půl dne.";FALSE;FALSE;FALSE;ani;top
AcceptContextTask;11;no;10;ZBott;64;1;1;"*Kontext*: Cesta z jednoho konce města na druhý trvá veřejnou dopravou 50 minut, někdy hodinu a půl, ale můžete to jet i 3 hodiny.

*Věta*: Dneska ráno mi cesta z jednoho konce města na druhý dopravou nezabrala žádných 50 minut.";FALSE;FALSE;FALSE;zadny;bottom
AcceptContextTask;11;no;11;ZTop;51;1;2;"*Kontext*: V tomhle lese najdeš za hodinu tak 20, někdy 30 a za dobrého počasí i 50 hub.

*Věta*: Včera jsem v tomhle lese nenašel žádných 50 hub.";FALSE;FALSE;FALSE;zadny;top
AcceptContextTask;11;no;12;ABott;57;1;2;"*Kontext*: Šikovný trpaslík ze vsi najde v těchhle dolech za den 1, 2 někdy i 3 diamanty.

*Věta*: Jeden šikovný trpaslík ze vsi nenašel včera v dolech ani 1 diamant.";FALSE;FALSE;FALSE;ani;bottom
AcceptContextTask;12;no;1;ABott;64;1;6;"*Kontext*: Profesor Novák učí předmět, do kterého chodí bakaláři, magistři i doktorandi. Doktorandi zvládnou zkoušku téměř všichni, magistři tak z poloviny, bakaláři jen výjimečně.

*Věta*: Včerejší zkoušku u profesora Nováka nesložili ani doktorandi.";TRUE;TRUE;TRUE;ani;bottom
AcceptContextTask;12;no;2;ATop;43;1;1;"*Kontext*: Za opravení pračky si za den opravář vezme 3000 Kč, někdy 5000 Kč a ve výjimečných případech 9000 Kč.

*Věta*: Včera si opravář za spravení pračky nevzal ani 9000 Kč.";TRUE;TRUE;TRUE;ani;top
AcceptContextTask;12;no;3;ZBott;61;1;2;"*Kontext*: Cesta z centra na periferii taxíkem stojí 200 Kč, někdy 250 Kč a maximálně 300 Kč.

*Věta*: Včera si taxikář za cestu z centra na periférii nevzal žádných 200 Kč.";TRUE;TRUE;TRUE;zadny;bottom
AcceptContextTask;12;no;4;ZTop;47;1;7;"*Kontext*: Cesta vlakem z města do hor stojí podle toho, jestli jedete osobním vlakem, rychlíkem, případně 1. třídou zhruba 500 Kč, 700 Kč nebo až 900 Kč.

*Věta*: Včerejší cesta vlakem z města do hor nás nestála žádných 900 Kč.";TRUE;TRUE;TRUE;zadny;top
AcceptContextTask;12;no;5;ABott;49;1;1;"*Kontext*: Za knížku o historii města zaplatíš v tomhle antikvariátu 500 Kč, 1500 Kč nebo až 3000 Kč.

*Věta*: Včera jsem v tomhle antikvariátu koupil knížku o historii města a nestálo mě to ani 500 Kč.";TRUE;TRUE;TRUE;ani;bottom
AcceptContextTask;12;no;6;ATop;51;1;1;"*Kontext*: Na tuhle atrakci můžou šestileté děti v doprovodu rodičů, osmileté (pokud mají víc jak 130 cm) a desetileté bez jakýchkoliv podmínek.

*Věta*: Na tu atrakci nemůžeš, protože protože ti není ani 10 let.";TRUE;TRUE;TRUE;ani;top
AcceptContextTask;12;no;7;ZBott;41;1;1;"*Kontext*: Hudební festivaly na tomhle bývalém letišti trvají 3 dny, někdy 5 dnů, ale maximum je týden.

*Věta*: Poslední festival na bývalém letišti netrval žádné 3 dny.";TRUE;TRUE;TRUE;zadny;bottom
AcceptContextTask;12;no;8;ZTop;53;1;5;"*Kontext*: Tenhle lék pomáhá od bolesti a v závislosti na mnoha faktorech úleva trvá 4 hodiny, někdy 8 hodin a maximální doložená účinnost je 12 hodin.

*Věta*: Ten lék mi včera neulevil od bolesti na žádného půl dne.";TRUE;TRUE;TRUE;zadny;top
AcceptContextTask;12;no;9;ABott;55;1;7;"*Kontext*: Na přezutí pneumatik v pneuservisu si počkáte hodinu, někdy dvě hodiny a při velkém návalu i půl dne.

*Věta*: Včerejší přezutí pneumatik v pneuservisu netrvalo ani hodinu.";TRUE;TRUE;TRUE;ani;bottom
AcceptContextTask;12;no;10;ATop;57;1;4;"*Kontext*: Cesta z jednoho konce města na druhý trvá veřejnou dopravou 50 minut, někdy hodinu a půl, ale můžete to jet i 3 hodiny.

*Věta*: Dneska ráno mi cesta z jednoho konce města na druhý dopravou nezabrala ani 3 hodiny.";TRUE;TRUE;TRUE;ani;top
AcceptContextTask;12;no;11;ZBott;45;1;1;"*Kontext*: V tomhle lese najdeš za hodinu tak 20, někdy 30 a za dobrého počasí i 50 hub.

*Věta*: Včera jsem v tomhle lese nenašel žádných 20 hub.";TRUE;TRUE;TRUE;zadny;bottom
AcceptContextTask;12;no;12;ZTop;59;1;1;"*Kontext*: Šikovný trpaslík ze vsi najde v těchhle dolech za den 1, 2 někdy i 3 diamanty.

*Věta*: Jeden šikovný trpaslík ze vsi nenašel včera v dolech žádné 3 diamanty.";TRUE;TRUE;TRUE;zadny;top
AcceptContextTask;15;no;1;ABott;59;1;1;"*Kontext*: Profesor Novák učí předmět, do kterého chodí bakaláři, magistři i doktorandi. Doktorandi zvládnou zkoušku téměř všichni, magistři tak z poloviny, bakaláři jen výjimečně.

*Věta*: Včerejší zkoušku u profesora Nováka nesložili ani doktorandi.";FALSE;TRUE;FALSE;ani;bottom
AcceptContextTask;15;no;2;ATop;51;1;6;"*Kontext*: Za opravení pračky si za den opravář vezme 3000 Kč, někdy 5000 Kč a ve výjimečných případech 9000 Kč.

*Věta*: Včera si opravář za spravení pračky nevzal ani 9000 Kč.";FALSE;TRUE;FALSE;ani;top
AcceptContextTask;15;no;3;ZBott;41;1;1;"*Kontext*: Cesta z centra na periferii taxíkem stojí 200 Kč, někdy 250 Kč a maximálně 300 Kč.

*Věta*: Včera si taxikář za cestu z centra na periférii nevzal žádných 200 Kč.";FALSE;TRUE;FALSE;zadny;bottom
AcceptContextTask;15;no;4;ZTop;49;1;1;"*Kontext*: Cesta vlakem z města do hor stojí podle toho, jestli jedete osobním vlakem, rychlíkem, případně 1. třídou zhruba 500 Kč, 700 Kč nebo až 900 Kč.

*Věta*: Včerejší cesta vlakem z města do hor nás nestála žádných 900 Kč.";FALSE;TRUE;FALSE;zadny;top
AcceptContextTask;15;no;5;ABott;55;1;1;"*Kontext*: Za knížku o historii města zaplatíš v tomhle antikvariátu 500 Kč, 1500 Kč nebo až 3000 Kč.

*Věta*: Včera jsem v tomhle antikvariátu koupil knížku o historii města a nestálo mě to ani 500 Kč.";FALSE;TRUE;FALSE;ani;bottom
AcceptContextTask;15;no;6;ATop;63;1;2;"*Kontext*: Na tuhle atrakci můžou šestileté děti v doprovodu rodičů, osmileté (pokud mají víc jak 130 cm) a desetileté bez jakýchkoliv podmínek.

*Věta*: Na tu atrakci nemůžeš, protože protože ti není ani 10 let.";FALSE;TRUE;FALSE;ani;top
AcceptContextTask;15;no;7;ZBott;47;1;1;"*Kontext*: Hudební festivaly na tomhle bývalém letišti trvají 3 dny, někdy 5 dnů, ale maximum je týden.

*Věta*: Poslední festival na bývalém letišti netrval žádné 3 dny.";FALSE;TRUE;FALSE;zadny;bottom
AcceptContextTask;15;no;8;ZTop;43;1;5;"*Kontext*: Tenhle lék pomáhá od bolesti a v závislosti na mnoha faktorech úleva trvá 4 hodiny, někdy 8 hodin a maximální doložená účinnost je 12 hodin.

*Věta*: Ten lék mi včera neulevil od bolesti na žádného půl dne.";FALSE;TRUE;FALSE;zadny;top
AcceptContextTask;15;no;9;ABott;45;1;1;"*Kontext*: Na přezutí pneumatik v pneuservisu si počkáte hodinu, někdy dvě hodiny a při velkém návalu i půl dne.

*Věta*: Včerejší přezutí pneumatik v pneuservisu netrvalo ani hodinu.";FALSE;TRUE;FALSE;ani;bottom
AcceptContextTask;15;no;10;ATop;57;1;6;"*Kontext*: Cesta z jednoho konce města na druhý trvá veřejnou dopravou 50 minut, někdy hodinu a půl, ale můžete to jet i 3 hodiny.

*Věta*: Dneska ráno mi cesta z jednoho konce města na druhý dopravou nezabrala ani 3 hodiny.";FALSE;TRUE;FALSE;ani;top
AcceptContextTask;15;no;11;ZBott;53;1;1;"*Kontext*: V tomhle lese najdeš za hodinu tak 20, někdy 30 a za dobrého počasí i 50 hub.

*Věta*: Včera jsem v tomhle lese nenašel žádných 20 hub.";FALSE;TRUE;FALSE;zadny;bottom
AcceptContextTask;15;no;12;ZTop;61;1;2;"*Kontext*: Šikovný trpaslík ze vsi najde v těchhle dolech za den 1, 2 někdy i 3 diamanty.

*Věta*: Jeden šikovný trpaslík ze vsi nenašel včera v dolech žádné 3 diamanty.";FALSE;TRUE;FALSE;zadny;top
AcceptContextTask;16;no;1;ZTop;51;1;1;"*Kontext*:  Profesor Novák učí předmět, do kterého chodí bakaláři, magistři i doktorandi. Doktorandi zvládnou zkoušku téměř všichni, magistři tak z poloviny, bakaláři jen výjimečně.

*Věta*: Včerejší zkoušku u profesora Nováka nesložili žádní bakaláři.";FALSE;FALSE;TRUE;zadny;top
AcceptContextTask;16;no;2;ABott;60;1;5;"*Kontext*: Za opravení pračky si za den opravář vezme 3000 Kč, někdy 5000 Kč a ve výjimečných případech 9000 Kč.

*Věta*: Včera si opravář za spravení pračky nevzal ani 3000 Kč.";FALSE;FALSE;TRUE;ani;bottom
AcceptContextTask;16;no;3;ATop;49;1;6;"*Kontext*: Cesta z centra na periferii taxíkem stojí 200 Kč, někdy 250 Kč a maximálně 300 Kč.

*Věta*: Včera si taxikář za cestu z centra na periférii nevzal ani 300 Kč.";FALSE;FALSE;TRUE;ani;top
AcceptContextTask;16;no;4;ZBott;47;1;1;"*Kontext*: Cesta vlakem z města do hor stojí podle toho, jestli jedete osobním vlakem, rychlíkem, případně 1. třídou zhruba 500 Kč, 700 Kč nebo až 900 Kč.

*Věta*: Včerejší cesta vlakem z města do hor nás nestála žádných 500 Kč.";FALSE;FALSE;TRUE;zadny;bottom
AcceptContextTask;16;no;5;ZTop;45;1;1;"*Kontext*: Za knížku o historii města zaplatíš v tomhle antikvariátu 500 Kč, 1500 Kč nebo až 3000 Kč.

*Věta*: Včera jsem v tomhle antikvariátu koupil knížku o historii města a nestálo mě to žádných 3000 Kč.";FALSE;FALSE;TRUE;zadny;top
AcceptContextTask;16;no;6;ABott;41;1;1;"*Kontext*: Na tuhle atrakci můžou šestileté děti v doprovodu rodičů, osmileté (pokud mají víc jak 130 cm) a desetileté bez jakýchkoliv podmínek.

*Věta*: Na tu atrakci nemůžeš, protože protože ti není ani 6 let.";FALSE;FALSE;TRUE;ani;bottom
AcceptContextTask;16;no;7;ATop;62;1;4;"*Kontext*: Hudební festivaly na tomhle bývalém letišti trvají 3 dny, někdy 5 dnů, ale maximum je týden.

*Věta*: Poslední festival na bývalém letišti netrval ani týden.";FALSE;FALSE;TRUE;ani;top
AcceptContextTask;16;no;8;ZBott;64;1;1;"*Kontext*: Tenhle lék pomáhá od bolesti a v závislosti na mnoha faktorech úleva trvá 4 hodiny, někdy 8 hodin a maximální doložená účinnost je 12 hodin.

*Věta*: Ten lék mi včera neulevil od bolesti na žádné 3 hodiny.";FALSE;FALSE;TRUE;zadny;bottom
AcceptContextTask;16;no;9;ZTop;58;1;1;"*Kontext*: Na přezutí pneumatik v pneuservisu si počkáte hodinu, někdy dvě hodiny a při velkém návalu i půl dne.

*Věta*: Včerejší přezutí pneumatik v pneuservisu netrvalo žádného půl dne.";FALSE;FALSE;TRUE;zadny;top
AcceptContextTask;16;no;10;ABott;55;1;6;"*Kontext*: Cesta z jednoho konce města na druhý trvá veřejnou dopravou 50 minut, někdy hodinu a půl, ale můžete to jet i 3 hodiny.

*Věta*: Dneska ráno mi cesta z jednoho konce města na druhý dopravou nezabrala ani 50 minut.";FALSE;FALSE;TRUE;ani;bottom
AcceptContextTask;16;no;11;ATop;53;1;1;"*Kontext*: V tomhle lese najdeš za hodinu tak 20, někdy 30 a za dobrého počasí i 50 hub.

*Věta*: Včera jsem v tomhle lese nenašel ani 50 hub.";FALSE;FALSE;TRUE;ani;top
AcceptContextTask;16;no;12;ZBott;43;1;1;"*Kontext*: Šikovný trpaslík ze vsi najde v těchhle dolech za den 1, 2 někdy i 3 diamanty.

*Věta*: Jeden šikovný trpaslík ze vsi nenašel včera v dolech žádný diamant.";FALSE;FALSE;TRUE;zadny;bottom
AcceptContextTask;17;no;1;ZBott;42;1;2;"*Kontext*: Profesor Novák učí předmět, do kterého chodí bakaláři, magistři i doktorandi. Doktorandi zvládnou zkoušku téměř všichni, magistři tak z poloviny, bakaláři jen výjimečně.

*Věta*: Včerejší zkoušku u profesora Nováka nesložili žádní doktorandi.";FALSE;FALSE;TRUE;zadny;bottom
AcceptContextTask;17;no;2;ZTop;58;1;2;"*Kontext*: Za opravení pračky si za den opravář vezme 3000 Kč, někdy 5000 Kč a ve výjimečných případech 9000 Kč.

*Věta*: Včera si opravář za spravení pračky nevzal žádných 9000 Kč.";FALSE;FALSE;TRUE;zadny;top
AcceptContextTask;17;no;3;ABott;48;1;2;"*Kontext*: Cesta z centra na periferii taxíkem stojí 200 Kč, někdy 250 Kč a maximálně 300 Kč.

*Věta*: Včera si taxikář za cestu z centra na periférii nevzal ani 200 Kč.";FALSE;FALSE;TRUE;ani;bottom
AcceptContextTask;17;no;4;ATop;64;1;5;"*Kontext*: Cesta vlakem z města do hor stojí podle toho, jestli jedete osobním vlakem, rychlíkem, případně 1. třídou zhruba 500 Kč, 700 Kč nebo až 900 Kč.

*Věta*: Včerejší cesta vlakem z města do hor nás nestála ani 900 Kč.";FALSE;FALSE;TRUE;ani;top
AcceptContextTask;17;no;5;ZBott;56;1;1;"*Kontext*: Za knížku o historii města zaplatíš v tomhle antikvariátu 500 Kč, 1500 Kč nebo až 3000 Kč.

*Věta*: Včera jsem v tomhle antikvariátu koupil knížku o historii města a nestálo mě to žádných 500 Kč.";FALSE;FALSE;TRUE;zadny;bottom
AcceptContextTask;17;no;6;ZTop;52;1;1;"*Kontext*: Na tuhle atrakci můžou šestileté děti v doprovodu rodičů, osmileté (pokud mají víc jak 130 cm) a desetileté bez jakýchkoliv podmínek.

*Věta*: Na tu atrakci nemůžeš, protože protože ti není žádných 10 let.";FALSE;FALSE;TRUE;zadny;top
AcceptContextTask;17;no;7;ABott;44;1;2;"*Kontext*: Hudební festivaly na tomhle bývalém letišti trvají 3 dny, někdy 5 dnů, ale maximum je týden.

*Věta*: Poslední festival na bývalém letišti netrval ani 3 dny.";FALSE;FALSE;TRUE;ani;bottom
AcceptContextTask;17;no;8;ATop;46;1;2;"*Kontext*: Tenhle lék pomáhá od bolesti a v závislosti na mnoha faktorech úleva trvá 4 hodiny, někdy 8 hodin a maximální doložená účinnost je 12 hodin.

*Věta*: Ten lék mi včera neulevil od bolesti ani na půl dne.";FALSE;FALSE;TRUE;ani;top
AcceptContextTask;17;no;9;ZBott;50;1;1;"*Kontext*: Na přezutí pneumatik v pneuservisu si počkáte hodinu, někdy dvě hodiny a při velkém návalu i půl dne.

*Věta*: Včerejší přezutí pneumatik v pneuservisu netrvalo žádnou hodinu.";FALSE;FALSE;TRUE;zadny;bottom
AcceptContextTask;17;no;10;ZTop;62;1;2;"*Kontext*: Cesta z jednoho konce města na druhý trvá veřejnou dopravou 50 minut, někdy hodinu a půl, ale můžete to jet i 3 hodiny.

*Věta*: Dneska ráno mi cesta z jednoho konce města na druhý dopravou nezabrala žádné 3 hodiny.";FALSE;FALSE;TRUE;zadny;top
AcceptContextTask;17;no;11;ABott;54;1;2;"*Kontext*: V tomhle lese najdeš za hodinu tak 20, někdy 30 a za dobrého počasí i 50 hub.

*Věta*: Včera jsem v tomhle lese nenašel ani 20 hub.";FALSE;FALSE;TRUE;ani;bottom
AcceptContextTask;17;no;12;ATop;60;1;2;"*Kontext*: Šikovný trpaslík ze vsi najde v těchhle dolech za den 1, 2 někdy i 3 diamanty.

*Věta*: Jeden šikovný trpaslík ze vsi nenašel včera v dolech ani 3 diamanty.";FALSE;FALSE;TRUE;ani;top
AcceptContextTask;18;no;1;ATop;56;1;2;"*Kontext*: Profesor Novák učí předmět, do kterého chodí bakaláři, magistři i doktorandi. Doktorandi zvládnou zkoušku téměř všichni, magistři tak z poloviny, bakaláři jen výjimečně.

*Věta*: Včerejší zkoušku u profesora Nováka nesložili ani bakaláři.";FALSE;TRUE;TRUE;ani;top
AcceptContextTask;18;no;2;ZBott;47;1;2;"*Kontext*: Za opravení pračky si za den opravář vezme 3000 Kč, někdy 5000 Kč a ve výjimečných případech 9000 Kč.

*Věta*: Včera si opravář za spravení pračky nevzal žádných 3000 Kč.";FALSE;TRUE;TRUE;zadny;bottom
AcceptContextTask;18;no;3;ZTop;58;1;3;"*Kontext*: Cesta z centra na periferii taxíkem stojí 200 Kč, někdy 250 Kč a maximálně 300 Kč.

*Věta*: Včera si taxikář za cestu z centra na periférii nevzal žádných 300 Kč.";FALSE;TRUE;TRUE;zadny;top
AcceptContextTask;18;no;4;ABott;64;1;2;"*Kontext*: Cesta vlakem z města do hor stojí podle toho, jestli jedete osobním vlakem, rychlíkem, případně 1. třídou zhruba 500 Kč, 700 Kč nebo až 900 Kč.

*Věta*: Včerejší cesta vlakem z města do hor nás nestála ani 500 Kč.";FALSE;TRUE;TRUE;ani;bottom
AcceptContextTask;18;no;5;ATop;60;1;6;"*Kontext*: Za knížku o historii města zaplatíš v tomhle antikvariátu 500 Kč, 1500 Kč nebo až 3000 Kč.

*Věta*: Včera jsem v tomhle antikvariátu koupil knížku o historii města a nestálo mě to ani 3000 Kč.";FALSE;TRUE;TRUE;ani;top
AcceptContextTask;18;no;6;ZBott;41;1;4;"*Kontext*: Na tuhle atrakci můžou šestileté děti v doprovodu rodičů, osmileté (pokud mají víc jak 130 cm) a desetileté bez jakýchkoliv podmínek.

*Věta*: Na tu atrakci nemůžeš, protože protože ti není žádných 6 let.";FALSE;TRUE;TRUE;zadny;bottom
AcceptContextTask;18;no;7;ZTop;43;1;2;"*Kontext*: Hudební festivaly na tomhle bývalém letišti trvají 3 dny, někdy 5 dnů, ale maximum je týden.

*Věta*: Poslední festival na bývalém letišti netrval žádný týden.";FALSE;TRUE;TRUE;zadny;top
AcceptContextTask;18;no;8;ABott;54;1;3;"*Kontext*: Tenhle lék pomáhá od bolesti a v závislosti na mnoha faktorech úleva trvá 4 hodiny, někdy 8 hodin a maximální doložená účinnost je 12 hodin.

*Věta*: Ten lék mi včera neulevil od bolesti ani na 3 hodiny.";FALSE;TRUE;TRUE;ani;bottom
AcceptContextTask;18;no;9;ATop;51;1;5;"*Kontext*: Na přezutí pneumatik v pneuservisu si počkáte hodinu, někdy dvě hodiny a při velkém návalu i půl dne.

*Věta*: Včerejší přezutí pneumatik v pneuservisu netrvalo ani půl dne.";FALSE;TRUE;TRUE;ani;top
AcceptContextTask;18;no;10;ZBott;62;1;2;"*Kontext*: Cesta z jednoho konce města na druhý trvá veřejnou dopravou 50 minut, někdy hodinu a půl, ale můžete to jet i 3 hodiny.

*Věta*: Dneska ráno mi cesta z jednoho konce města na druhý dopravou nezabrala žádných 50 minut.";FALSE;TRUE;TRUE;zadny;bottom
AcceptContextTask;18;no;11;ZTop;49;1;4;"*Kontext*: V tomhle lese najdeš za hodinu tak 20, někdy 30 a za dobrého počasí i 50 hub.

*Věta*: Včera jsem v tomhle lese nenašel žádných 50 hub.";FALSE;TRUE;TRUE;zadny;top
AcceptContextTask;18;no;12;ABott;45;1;3;"*Kontext*: Šikovný trpaslík ze vsi najde v těchhle dolech za den 1, 2 někdy i 3 diamanty.

*Věta*: Jeden šikovný trpaslík ze vsi nenašel včera v dolech ani 1 diamant.";FALSE;TRUE;TRUE;ani;bottom
AcceptContextTask;19;no;1;ABott;54;1;2;"*Kontext*: Profesor Novák učí předmět, do kterého chodí bakaláři, magistři i doktorandi. Doktorandi zvládnou zkoušku téměř všichni, magistři tak z poloviny, bakaláři jen výjimečně.

*Věta*: Včerejší zkoušku u profesora Nováka nesložili ani doktorandi.";FALSE;TRUE;TRUE;ani;bottom
AcceptContextTask;19;no;2;ATop;56;1;7;"*Kontext*: Za opravení pračky si za den opravář vezme 3000 Kč, někdy 5000 Kč a ve výjimečných případech 9000 Kč.

*Věta*: Včera si opravář za spravení pračky nevzal ani 9000 Kč.";FALSE;TRUE;TRUE;ani;top
